label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-a-koala-bear-sumcheck-whir-t1-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,1,0,630288250,1784250,63935
t1-a-koala-bear-sumcheck-whir-t1-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,1,1,619217000,1775833,63935
t1-a-koala-bear-sumcheck-whir-t1-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,1,2,618558958,1777625,63935
t1-a-koala-bear-sumcheck-whir-t1-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,1,3,617297083,1751416,63935
t1-a-koala-bear-sumcheck-whir-t1-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,1,4,615262209,1753917,63935
