label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-a-binary128-sumcheck-t1-n5,T1-a,binary128,sumcheck,589824,1048576,1.777778,10,1,0,57163416,128667,413
t1-a-binary128-sumcheck-t1-n5,T1-a,binary128,sumcheck,589824,1048576,1.777778,10,1,1,56585459,136541,413
t1-a-binary128-sumcheck-t1-n5,T1-a,binary128,sumcheck,589824,1048576,1.777778,10,1,2,57479041,145542,413
t1-a-binary128-sumcheck-t1-n5,T1-a,binary128,sumcheck,589824,1048576,1.777778,10,1,3,56541459,136500,413
t1-a-binary128-sumcheck-t1-n5,T1-a,binary128,sumcheck,589824,1048576,1.777778,10,1,4,56875708,135000,413
