label,task,n_macs,n_relus,log_inv_rate,threads,security_bits,n_test_queries,rep,prove_nanos,verify_nanos,proof_bytes
t3-r1-t1,T3,737792,3584,1,1,96,232,0,2632373667,73701000,460112
t3-r1-t1,T3,737792,3584,1,1,96,232,1,2605463958,73344709,460112
t3-r1-t1,T3,737792,3584,1,1,96,232,2,2596938667,73025416,460112
t3-r1-t1,T3,737792,3584,1,1,96,232,3,2588400708,72837291,460112
t3-r1-t1,T3,737792,3584,1,1,96,232,4,2572687667,73940791,460112
