label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-0-koala-bear-sumcheck-whir-split-t1-n6,T1-0,koala-bear,sumcheck-whir-split,65536,65536,1.000000,8,1,0,16341458,2957250,121594
t1-0-koala-bear-sumcheck-whir-split-t1-n6,T1-0,koala-bear,sumcheck-whir-split,65536,65536,1.000000,8,1,1,16195666,2969292,121594
t1-0-koala-bear-sumcheck-whir-split-t1-n6,T1-0,koala-bear,sumcheck-whir-split,65536,65536,1.000000,8,1,2,16250958,3024292,121594
t1-0-koala-bear-sumcheck-whir-split-t1-n6,T1-0,koala-bear,sumcheck-whir-split,65536,65536,1.000000,8,1,3,16222667,2977166,121594
t1-0-koala-bear-sumcheck-whir-split-t1-n6,T1-0,koala-bear,sumcheck-whir-split,65536,65536,1.000000,8,1,4,16372125,3041291,121594
t1-0-koala-bear-sumcheck-whir-split-t1-n6,T1-0,koala-bear,sumcheck-whir-split,65536,65536,1.000000,8,1,5,15960500,3018083,121594
