label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-0-binary128-sumcheck-t1-n1,T1-0,binary128,sumcheck,65536,65536,1.000000,8,1,0,3494250,53458,339
