label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-a-koala-bear-sumcheck-whir-split-t10-n6,T1-a,koala-bear,sumcheck-whir-split,589824,1048576,1.777778,10,10,0,58194708,5641917,221122
t1-a-koala-bear-sumcheck-whir-split-t10-n6,T1-a,koala-bear,sumcheck-whir-split,589824,1048576,1.777778,10,10,1,53978291,5674083,221954
t1-a-koala-bear-sumcheck-whir-split-t10-n6,T1-a,koala-bear,sumcheck-whir-split,589824,1048576,1.777778,10,10,2,57974042,5570167,221634
t1-a-koala-bear-sumcheck-whir-split-t10-n6,T1-a,koala-bear,sumcheck-whir-split,589824,1048576,1.777778,10,10,3,54219959,5538000,222658
t1-a-koala-bear-sumcheck-whir-split-t10-n6,T1-a,koala-bear,sumcheck-whir-split,589824,1048576,1.777778,10,10,4,56486125,5687917,222466
t1-a-koala-bear-sumcheck-whir-split-t10-n6,T1-a,koala-bear,sumcheck-whir-split,589824,1048576,1.777778,10,10,5,61739584,5611292,222786
