label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-a-koala-bear-sumcheck-whir-t10-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,10,0,111873000,1731084,62719
t1-a-koala-bear-sumcheck-whir-t10-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,10,1,110380333,1768750,64159
t1-a-koala-bear-sumcheck-whir-t10-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,10,2,106144541,1788792,63839
t1-a-koala-bear-sumcheck-whir-t10-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,10,3,103962500,1732459,63647
t1-a-koala-bear-sumcheck-whir-t10-n5,T1-a,koala-bear,sumcheck-whir,589824,1048576,1.777778,10,10,4,105157875,1746708,63839
