label,task,field,route,n_macs,padded_macs,padding_factor,rounds,threads,rep,prove_nanos,verify_nanos,proof_bytes
t1-0-koala-bear-sumcheck-whir-t1-n5,T1-0,koala-bear,sumcheck-whir,65536,65536,1.000000,8,1,0,40723833,1112167,42505
t1-0-koala-bear-sumcheck-whir-t1-n5,T1-0,koala-bear,sumcheck-whir,65536,65536,1.000000,8,1,1,40855334,1116417,42505
t1-0-koala-bear-sumcheck-whir-t1-n5,T1-0,koala-bear,sumcheck-whir,65536,65536,1.000000,8,1,2,40773583,1124291,42505
t1-0-koala-bear-sumcheck-whir-t1-n5,T1-0,koala-bear,sumcheck-whir,65536,65536,1.000000,8,1,3,41311125,1078167,42505
t1-0-koala-bear-sumcheck-whir-t1-n5,T1-0,koala-bear,sumcheck-whir,65536,65536,1.000000,8,1,4,40842125,1177209,42505
