label,task,n_macs,n_relus,log_inv_rate,threads,security_bits,n_test_queries,rep,prove_nanos,verify_nanos,proof_bytes
t1-a-r1-t10-n5,T1-a,589824,0,1,10,96,232,0,758034334,24231125,460304
t1-a-r1-t10-n5,T1-a,589824,0,1,10,96,232,1,715655459,24555917,460304
t1-a-r1-t10-n5,T1-a,589824,0,1,10,96,232,2,710645000,24212208,460304
t1-a-r1-t10-n5,T1-a,589824,0,1,10,96,232,3,696483292,25624959,460304
t1-a-r1-t10-n5,T1-a,589824,0,1,10,96,232,4,704556250,26105250,460304
