label,task,n_macs,n_relus,log_inv_rate,threads,security_bits,n_test_queries,rep,prove_nanos,verify_nanos,proof_bytes
t2-r4-t1,T2,92224,448,4,1,96,106,0,410983834,8917250,258880
t2-r4-t1,T2,92224,448,4,1,96,106,1,408296541,8199167,258880
t2-r4-t1,T2,92224,448,4,1,96,106,2,407022250,8064042,258880
t2-r4-t1,T2,92224,448,4,1,96,106,3,408166791,8314625,258880
t2-r4-t1,T2,92224,448,4,1,96,106,4,409420000,8080208,258880
