label,task,n_macs,n_relus,log_inv_rate,threads,security_bits,n_test_queries,rep,prove_nanos,verify_nanos,proof_bytes
t1-a-r1-t10-n6,T1-a,589824,0,1,10,96,232,0,1775209917,33200125,460304
t1-a-r1-t10-n6,T1-a,589824,0,1,10,96,232,1,994959750,49423750,460304
t1-a-r1-t10-n6,T1-a,589824,0,1,10,96,232,2,827715666,37165625,460304
t1-a-r1-t10-n6,T1-a,589824,0,1,10,96,232,3,814220542,32955792,460304
t1-a-r1-t10-n6,T1-a,589824,0,1,10,96,232,4,887166792,31719625,460304
t1-a-r1-t10-n6,T1-a,589824,0,1,10,96,232,5,875056292,30558541,460304
