label,task,n_macs,n_relus,log_inv_rate,threads,security_bits,n_test_queries,rep,prove_nanos,verify_nanos,proof_bytes
t2-r4-t10-n5,T2,92224,448,4,10,96,106,0,125582541,5505458,258880
t2-r4-t10-n5,T2,92224,448,4,10,96,106,1,127262416,5305000,258880
t2-r4-t10-n5,T2,92224,448,4,10,96,106,2,124300958,5324166,258880
t2-r4-t10-n5,T2,92224,448,4,10,96,106,3,120968583,5301416,258880
t2-r4-t10-n5,T2,92224,448,4,10,96,106,4,123410708,5315875,258880
